cpu_usage,memory_usage,requests_per_sec,network_io,pod_count,cloud_cost
43.03756962360597,18.005806394825655,4436.061613463463,2827.14168985421,17,683.029482220129
33.06466770078116,4.34033365198087,5775.269745616402,365.87727250705984,3,156.8973919572834
80.44268827791399,38.15810003674885,7481.577661244816,3482.5638424466415,9,826.3588168246549
40.32403276895509,16.25760775486412,7753.0157971866,349.95472763287773,8,191.37139469425645
33.879433323427364,11.184303165015752,9206.95239010775,4096.4710303313705,9,974.1189953641349
56.12916706845112,42.53745775731601,4325.743610066665,263.01920736813724,17,184.47953503683604
21.978559122854826,44.234973984936026,3004.7680091920106,730.1170360013355,8,224.11834811844724
78.18674336409337,48.63360331997529,6432.676241219435,1411.782573090179,14,419.009160315453
16.33680471278052,33.221767572992675,4215.706202867351,3185.15572169096,16,742.6666033166132
93.88538961104398,57.431385522640966,5986.524694094882,4882.977543174965,18,1118.7012130747642
75.64080539021587,60.05325071069012,4257.859404713907,633.2231204686753,17,265.91157332157303
26.890832930404656,52.05699826713435,1614.6582881139275,756.4029626088961,7,201.56381459568607
10.469379955506204,41.40679588450761,4747.324841423689,1875.9084636698526,15,469.4207353274046
79.3142214186609,20.830699122653698,6940.086437216225,4189.284731888835,7,934.9133174125244
70.08287422704745,62.942585140453716,8012.909695909733,2362.79321611653,2,600.3886341388579
71.96560928348393,18.996442365900176,4983.930140285814,1641.9724712663171,2,399.647146454392
75.55797946830539,14.564729163406726,1735.8551130829692,2827.9589694338633,7,660.7384112619795
16.29379539739768,29.413555054768132,4205.408325529373,1339.5898273564626,19,349.67704972863385
40.469586926263176,5.524115384168084,7884.309895532812,2035.7415408752286,6,520.5910468124946
19.848870059636027,62.66665680965103,4187.306779109022,1696.3954886986073,12,423.50250856645636
83.36379119942545,38.482880497818336,6995.654856681801,4030.4980609524973,15,951.2446590995767
62.980340780342424,36.531029683178865,5121.415448613089,4625.065845868104,13,1045.1852487745316
38.12633211247518,42.65936935378264,2488.1089385830273,3809.8823511767137,7,796.6030704533329
15.402459774312009,32.81546616218681,7981.890029428436,2223.4637013484185,7,531.5860818109111
36.433497345831285,3.987938059861578,933.7131952998017,2546.4581386084856,15,542.4593140836157
37.6405823722735,39.9632999081046,5296.413799275991,669.1147849507066,4,199.99618216766487
72.01652515873545,46.4027803712987,2168.021239009709,3746.980320115962,3,823.5643281854699
64.19238506519312,27.838441758691296,763.949722559619,3002.554613005468,1,648.1789604006907
85.41308311898776,48.95232546841396,5079.045977124164,4517.07798088031,7,997.0447045098563
50.13826863876569,16.07408055898208,5045.665343755743,1043.0251606970082,9,302.6241751867309
20.165510904755642,15.71914864610341,7098.318926589636,3810.64430356643,1,840.5397052982331
70.62580691395458,12.007853236629586,7473.031861213858,3439.124725509989,5,797.7574117352599
74.66672913243629,25.063675106928034,7305.135738059678,1365.9353923582732,15,398.601826353328
57.70856179340718,54.51474619412318,4154.631455875875,3353.524265727084,4,774.5742439885023
75.53221029613768,53.33054785324199,6353.72889354297,4625.648233854416,10,1090.6904578605286
51.97262569097321,25.735100893737236,5811.757902175207,4596.258138952238,2,1025.315229278732
54.432290497469495,38.52536163077467,4273.461385557504,3612.1515438548995,7,842.6251075647655
46.34098656047672,46.690611621444766,6012.405672441333,287.96190704359753,19,164.90754424987242
12.160625773248091,16.954820026937426,9477.753979391999,4367.708469734799,6,978.9306494408602
19.170771294430878,12.42474732547432,2009.6480624456358,3306.0041046724727,15,734.5656232659777
12.671480783372411,62.26995157916328,9067.14374827671,1586.6495532545355,12,497.1036516559364
64.09488495742133,40.288553418996344,629.2095884336638,976.8892904432116,11,276.051504707835
36.72025839148777,62.84777475368716,3153.0532077264406,625.2091218367196,3,184.487839631421
53.22850874899974,22.940871202198203,2952.6379612541296,298.67265132591683,17,142.00675140714606
87.1431502837179,45.58796539839615,6301.014568020966,3782.8110773562444,7,889.1773776675349
31.18983947765437,15.801425465556738,1399.1270225951741,1217.4228447692128,18,307.44031332325403
44.88254845802853,18.1944106189826,8835.241357213563,170.0520334141126,17,162.94934094749058
74.22184677615914,33.737931518716685,8302.658943803908,2016.489726617847,16,551.6549656869261
29.44784406678791,21.816323781500415,6555.45161488425,2438.9050489320775,2,576.789320670853
16.543292335447404,12.392536958116237,4638.296934742758,887.6896429556282,5,223.38172800869398
34.628873497670284,18.298603523338212,9336.264817206576,268.0392640046214,13,212.1986462346949
23.703809416590374,4.2164004568836075,8324.390891733503,986.1711413354409,11,302.9051837866613
89.02430044911871,45.674264531604166,5043.219966004324,3411.558671091043,1,782.8368317525736
78.69023226297544,32.51123273932342,7048.546209097681,457.1062023934717,3,228.47044269270523
63.83931930338599,7.843070117080589,5712.6065265788775,2797.4333012571196,18,673.1860830446496
84.074150165956,12.645027573966455,5920.628160043819,774.739340145425,4,273.306085035125
78.31212653642473,8.357141362983928,3376.6630874309653,1018.6614092230759,9,262.5871041430097
25.858455005313047,39.98075411310434,4674.637585786478,1995.7355221701584,11,504.30051214236823
85.86751487164811,7.841042543974615,873.4021648184677,549.0854134659701,17,199.0183271891395
55.84409056283031,48.765504648183395,3637.7520474794655,907.3573387719537,11,264.3876077525452
78.63241318894532,3.271676997864253,6988.702302085304,1777.314436684203,3,453.00808096598126
86.16776049349693,17.461298855745312,9536.838702011244,1681.861577216916,19,501.16816834680577
37.03029537260843,57.221333905298245,9634.3347163539,3758.893854094873,11,914.0346578899395
19.354413584852523,46.548941723579254,5601.656404336428,420.1724103758006,14,206.62787340256514
29.374488816065043,6.524036641392638,6105.560292914863,4309.2311415484,6,928.7520722318983
46.30416203323178,52.90981847808114,1938.6397364595782,4090.3492451603015,19,914.6013070796399
79.53125510341191,32.568177535492694,6983.550270125954,3841.658616475095,15,940.1370547665401
83.16209957678919,54.50054768446741,799.5220474764237,1581.393194192506,11,419.550298861032
10.590931095151209,39.24586601592439,2918.388289414501,4123.264838426898,18,928.513939820909
53.413520719093086,44.27364798603724,6716.797138125878,954.87029743194,4,300.4473191177007
45.47993526764621,63.59709674453391,3172.070302280544,665.8255689823898,19,290.9049622663867
28.87916389001207,16.404803847289127,593.4840537330978,272.5338507729624,3,103.90404555269686
20.188556223363037,40.684625635206075,8335.517052574542,4699.586296877601,12,1074.4196869444663
38.69728956930838,30.5399261835587,3172.267070632174,1574.6539436411047,4,385.9408237089286
90.14732483256412,4.446021081206869,724.7417261009164,4592.208506880635,12,969.779333532728
37.472249221764194,2.897179773177632,840.4028285783653,1399.437129520682,1,310.84915266620425
54.09720284818612,9.392171824707237,2592.4121080086607,4542.4514987149305,16,999.2011682644205
69.75661150609011,42.243687913389984,1862.35787749311,4524.448811588137,2,983.6143301920225
40.90851620223999,37.164111450630315,7765.571166023494,4622.196422803028,3,1035.335928963019
92.60147703128166,36.3126327921511,3284.672062003641,2505.959524456759,16,582.501398264295
91.80802007007945,3.9751192767521255,8066.488271894342,4336.434119654516,10,1002.317439232843
31.401495145155952,31.096785774320438,1821.0753784492126,4756.291186028235,9,1026.5737025394583
52.266123000852765,59.32661470623677,4979.50387748643,1656.8538623910385,14,434.93788869934224
35.57465633442542,26.65069589726009,6911.567622175975,2123.4283081286476,8,531.9824311365395
34.211442022084746,40.745193126884296,6554.709453271963,3610.238927311933,2,849.0602256699816
13.135390525135287,50.3487578886349,6051.1811583096605,1536.7811175303393,11,394.9135300296216
61.81296838829123,50.60336730679703,9255.733859118582,3781.356079117662,2,890.9994415888349
52.72771697445322,34.19536510850682,2362.3989622967692,415.76611880699295,15,199.43599398972265
14.375693856249095,55.19302061494485,4987.820124174843,2641.317002228284,18,649.2051272340277
33.68494946011197,26.265441788552312,8851.526245716846,655.4517462145387,5,242.3235808675812
87.20260030716557,57.0989793166575,871.1482793920546,1501.9512083615484,7,377.6713623545005
30.362760706692654,16.89408431652381,653.2938557054449,1330.1956928080363,19,344.64629013449706
22.31606412775396,19.373417233415406,2409.692646827085,4202.713764135197,19,914.9510964466691
51.603484623592855,5.293478700338068,6366.910073426383,1007.9104142606775,16,327.33061062242774
93.78028859940106,51.32607386562154,2672.8083018530883,4051.8172047876387,19,933.5884506622047
30.574698078477535,27.857424646427745,1983.37484970711,3980.103712244214,17,879.2971808996439
67.13152152949968,16.20523006250674,4642.142922047092,2519.471125008288,13,617.7885559323944
74.73766730294099,16.37099721222794,6174.620880817173,1207.5241152008416,8,343.96126898587045
30.199191239353972,57.88679635621246,2560.7212994657298,1173.1368827833023,11,301.34753004378445
71.89838963200806,53.702829228584285,3076.8427485650463,2351.3770032234465,18,594.9526717431764
41.261566281136524,36.318914892145365,6174.2371176339875,93.60458659790574,11,130.35313357079926
63.74599560045426,40.198869625774705,9462.810377695581,2680.1862353262627,9,678.9263598169644
63.85002541467605,31.40818537411804,6779.943101637074,4766.258652546924,14,1094.4379676233784
55.54084814635447,26.28332565848615,7850.751021487144,815.7990652198528,2,301.0181821558653
17.674630454624705,58.75956663553655,3731.419938079141,2888.060826304237,17,680.5169694354188
81.00071212508523,9.787987618258729,2795.3181579062143,4810.804508790061,16,1051.4772815548915
37.26630552259755,27.943700962406133,4597.250657705963,4309.5845904834205,5,919.4058224291986
25.85407338398761,23.36283829524827,8090.615004245569,4259.381576087634,1,949.7662142545656
13.465887032154933,32.8853446555712,4617.366453726502,4118.1571554611355,9,912.7133430039412
60.22590017100055,30.373176221800854,8482.581547019625,1579.6668499781188,3,439.60466165426584
67.59297075659401,34.17115096236705,9888.842608881758,4458.55331477072,14,1048.7194390940413
11.409965458867774,10.674976588073633,813.0639907303297,4709.634738604197,18,1009.3348989625113
53.527909955438886,33.81477309382318,549.5605452286666,2504.172495330245,12,564.4560176234448
29.252140891824727,17.029966461007074,1580.938058842282,1805.126683934321,14,473.90140524097103
64.83968718480324,13.428543637267857,3905.2597897700275,2100.4336272489877,16,521.4598866186948
24.82114646542427,6.019721564743856,1397.3178705397809,1704.3218870647645,5,320.363703786541
68.7297077387096,49.284458642880736,8719.578328425685,1101.4712880214734,15,360.51055035690183
42.87250443554568,28.501399093106716,329.14788516793163,3111.3199277518024,9,681.310300864651
89.62204904262244,40.85190836532902,3226.347891724643,2834.854586914348,17,667.6807691967447
21.689280252409425,47.11078728489409,1928.476831992633,2339.796101644414,12,529.6815610103881
38.99063983927198,44.11763324944032,9322.23936855957,524.4346640899173,13,233.08073820102635
19.645249305450072,31.171044583560302,6727.861948411277,3994.620175294699,10,898.1471022134612
88.59895755367783,26.04970879500725,9129.099538868608,915.9211356164066,7,331.9583192930601
84.57384503738339,25.309514397721152,9726.054232072895,617.0821148104383,7,280.42059028065063
31.925038355788228,41.68302540966349,5021.272612405955,3134.20340764059,8,703.0745188337903
66.09864391290522,32.67725000639615,2419.75916967546,2023.2895881267298,15,511.1318497654999
79.46388701710335,54.64619937528766,2017.9149833462338,346.0519529940309,18,152.7244244289449
57.1920689859543,56.23152302825615,2306.896730689821,1810.0633570572381,1,441.11414310808516
55.02029916026055,12.574743436404145,7115.073745457828,3870.3127438105657,10,894.7476831757057
30.557444726538392,10.44648639583499,500.4127084177073,3095.483565824633,19,657.804153164293
17.913735263501433,41.08485741423197,608.4746230238771,1845.790813785634,3,386.0931477518529
86.26333942603277,20.675996379861324,6120.615129593185,999.433718591211,7,318.9557038440122
86.53553485888308,3.151384563436129,6456.365752700325,3177.3883229836274,4,724.380024491058
63.81362386822777,57.095845500503216,6686.102950792354,4443.398739684459,5,1009.4228004493374
38.81753223913955,16.06784756911611,3781.616995427053,3249.049954178773,6,733.0520606046209
39.68281384207617,59.615400404520166,8078.854398270116,4073.87408051861,10,966.8586476659257
71.70623270397034,46.48093595445172,5382.883418493514,2631.5628008441367,12,630.5748418402881
86.25437209596905,49.28451637451202,1144.1097370932525,3603.9569783680927,14,809.6794790546613
85.40234606253497,14.490612739175946,7991.2831399667175,4486.322530202844,2,995.3490435907278
76.28942139789802,16.5200543882424,9535.371084077537,3877.2359423803427,3,925.3465319294613
64.57268992311447,34.318600737092076,694.359498723351,4553.777069320821,1,986.9604534825123
17.15189702457915,12.670190864291454,3974.378253135741,2184.1410304744963,3,477.1507468619083
23.73844069804217,20.936764946348,4926.408843864002,4525.89026287893,15,1001.4087136176855
86.37710602480173,21.930673632763877,1550.0605247753376,3126.7578106844526,16,728.0798562350886
61.546470071065144,11.897055861671374,8690.318583050483,4356.7413921043835,2,987.1481533701029
10.78174938741352,14.721335670499966,2913.0814844114357,244.91382566728524,16,131.93887837665397
18.62508114361273,50.890214204511906,7851.784545387785,3306.3692904720037,15,801.8564616238373
66.39765037418474,12.36614298193064,6742.845372080328,4247.476640445599,7,935.8900742554016
10.430234626928588,3.764358294323194,6020.653642423532,912.3000665338387,5,260.0562996098007
23.668684370487384,41.02000644299418,2002.2142020958886,3325.8453206513695,5,745.3474874685371
56.64237209615982,62.5109534023319,2284.9648534539665,4133.525835372326,9,922.0888453351703
68.81109180387892,22.535256506633527,568.7492069910363,1475.3493796815535,14,393.1418094764854
65.41670705772106,9.356653598167643,2483.053054844437,2055.9693231366405,19,462.8976569117441
29.06289130414758,37.36401417278691,3519.89173365909,2869.112706571136,18,680.00328212126
70.53523381454055,58.19396108793006,8348.138508238011,2619.8800599785823,9,662.7547880627603
30.166172437228006,50.61183034936568,3727.2874004765727,243.98749553382143,3,108.91351679486581
37.65897434353776,40.59598384158839,7570.755649379504,538.4268855227965,11,263.67698999364444
73.45176943503205,21.53350278967116,4450.478584825327,547.3095675565885,15,211.6688820311286
65.21879641901324,35.59657074312564,7870.196288739495,1348.2261322209163,4,386.68020840217895
82.18398989200513,7.657180160863833,9765.088844326694,1267.0273583721237,5,396.4116648681028
65.89709584552918,44.09461630540154,2474.431424770043,3724.0007997446583,18,804.3105420420655
58.30623128351509,46.95595317165435,8637.181958442374,2885.0847107799154,12,755.4559265089619
17.96235526538786,61.83196062041497,6256.05845442717,3831.6816189939436,1,905.290201515167
41.25584326005185,18.14463624219444,8191.213189727682,395.9854841838071,2,204.86056873359564
32.54220125294666,3.144297980667404,6550.700432451272,2451.810475484423,9,593.443703599043
30.739119687222104,35.82772479448334,4297.100122014086,1652.6891173630838,18,432.3129144533366
92.70589715395788,45.8210112726025,2357.9419004737247,4257.199588240945,5,914.2373650597712
43.41330659667464,51.00526350474526,793.3487307785336,3553.556326704021,14,809.0526526946198
85.82395719005463,14.011813847538257,5401.631808161098,4352.829430592642,11,997.6621307463023
63.64678320976735,18.228677880295468,9904.22833581597,279.8142559099973,3,198.21583354158483
77.55896080104012,33.78063736657237,7406.6138696406415,3618.076273354672,9,862.5119780799059
52.72415291394133,22.497250218140113,3340.7208598502643,2723.041343189911,2,615.0931964970434
59.036830193240526,55.35171216842159,8289.327520858678,4133.75014362705,14,972.5114746803933
51.864003974603435,31.373129531800657,7712.941601746425,2560.444925082814,2,674.4875435509446
26.595653962833783,51.573875934324185,2888.1943541992223,2724.0349356144493,10,621.742094010448
71.40842979722795,37.998425149905934,241.64414896292337,306.24853566322236,19,133.55380626682629
33.86565080747275,49.931588780260945,1269.810121486101,3359.188181928035,2,746.0733534737434
12.066857146673577,22.625725164880077,8785.33128408937,1402.0423842449977,16,414.61059396784844
64.86514515210926,53.54783055967929,8381.97404951823,147.48491478516144,6,171.1702919726302
25.05440774959916,19.02348356416334,3022.569108695788,378.8639544048487,12,175.3179335164851
89.93897966999772,35.85812609620403,2923.434720215762,4788.563764381827,7,1059.430161938632
91.08392904521993,15.268441016780201,7949.363372314464,1763.0825834202424,4,489.6579205646351
87.76347316873813,31.482644340823988,9383.600951964678,4346.974361674736,8,992.9470360917733
41.46348952171277,21.726862989539594,7813.45884229624,4800.402308642817,19,1107.5283320749904
11.313812404953731,18.535612699507283,6095.228902604539,4719.172584744748,10,1017.3365973343373
88.90707781995665,61.953071117738325,2502.446368284865,4414.53994146213,1,958.4812307452324
46.395652606971716,11.9245945401773,5304.904349543081,4479.47736668344,5,982.3383352755553
92.16565961871191,50.81420192235851,2411.7674000733195,1480.58981948771,6,384.56824070355634
91.9076980525865,63.01822748795932,8099.313058958059,799.7759567887736,19,351.11411122766634
82.5058037147256,3.2338919918848257,3930.914687225599,3214.349682335222,18,759.9617634864927
35.02815582591478,45.33969967060989,8353.60244824086,2466.122679750678,19,664.8515338012761
42.733306931163646,17.6805319444898,3877.93125802898,538.7962575410967,19,179.3148032772999
82.34661707893284,4.510245108354876,8259.079111478924,3403.8295143109335,1,839.5689668955708
36.9383704382836,26.97915389531111,3399.846370135895,2836.1570370496283,11,647.309381814908
24.40688346831786,59.98350423059425,4457.313775714932,4322.183634011673,3,976.5823487886207
57.328107308959765,2.7294358507538563,6193.335351492309,3065.4597886575734,10,663.3022044088507
89.57315580366638,38.448912899646466,795.8473788961949,2891.0335896226807,7,640.9550189091472
69.1625327173727,33.08658167291011,9487.249911973098,2231.7210304965083,17,583.2951139172807
58.455199457596024,56.14981819100495,5778.6972826256515,2340.795995949908,16,586.330333549839
18.260001970515326,7.208106300278791,5127.418145438943,4774.187073546625,7,1030.2047649366848
62.275614269429425,44.25461385297232,8410.00031408713,735.3077465311846,13,291.2765548840061
94.15457725886237,44.16680130286319,8671.051025978593,2258.7831519818264,12,639.0772546278632
21.907141295104545,43.482961045461565,5270.378004837258,3296.3448079378722,12,799.6662044866763
54.058020450917624,60.424738685972294,9279.89702535701,2193.402695672478,8,574.5726006116864
84.57671111387621,53.03142679842659,740.9038841571582,1451.917353851751,8,355.9259330379407
72.96533250910738,4.602309027097372,1220.9353432870537,1472.4189852761315,13,336.26213998973606
69.24633798459777,31.207136743679815,6008.203477142957,1206.597428975693,11,382.8969939221365
69.7111471389043,26.673089484482677,3605.2520317564786,1752.3208428862938,1,425.94744987321116
40.55674785367919,21.22912770762973,4695.829145273068,4364.790139138657,17,977.3445308896277
34.95530676248194,29.98287695955403,3347.9842571819486,2550.861524098826,19,613.379506114653
78.79569821567365,25.820039465410602,4106.780583304862,1239.1817039852012,13,345.2294580065101
78.85963854773037,28.80470179247725,8244.198836748365,1953.4072492813355,15,524.0542801675779
83.70114707930881,62.714235667735835,5975.414378557616,573.8605397889118,12,256.014808776835
87.62544696730006,7.4952444344740075,9973.711037906633,4524.976911706753,17,1063.427581727095
53.46410390317971,59.17831393000125,7890.104058427533,2070.5792688525885,3,551.5857640362412
52.628885048411966,31.774676235203657,2809.2959156080838,4902.9364627357245,7,1021.7166839649466
77.8550902121759,40.67201922097155,2717.0166654942927,1770.3169276494702,2,432.6532605132413
65.24693411611004,53.47134393029702,3425.3928741583704,4189.96243377425,2,908.7712475803478
69.66718456690478,24.348707807253845,8448.268858412654,1319.1073007926934,6,396.4047567646347
77.64237690206859,28.686158301453947,370.1477414405994,426.956822219131,4,152.83042626699478
85.65045405449314,27.390145777280267,2378.7946608254515,207.08014028531346,16,125.46922874800121
38.729588332380544,25.23332339721711,9058.692361408243,3050.5337118916786,15,778.8636145061445
41.924550974395245,59.382817942107486,6434.974717224194,1592.2896747842676,10,410.2612046922757
17.988464886473864,53.39365325396675,2345.7862454604583,2245.42340835535,14,563.5124868290279
59.15381198467479,8.757999371504518,2269.5351855025456,4102.302826223937,9,908.0509414279259
13.055093272723077,8.703647853579955,8639.919207418363,1278.1350241892706,15,362.5627561024354
49.57583154125911,28.527909920885453,8948.19933194276,1577.8297598378206,7,430.620141467511
56.12479395014401,8.11675735743416,2635.697800524941,4234.414116040403,7,878.2364990153061
34.35600643090417,40.38377190680942,4263.052544957669,2489.173253050345,8,605.3914397847345
60.22082714836591,10.908879650227503,8362.497812420339,4146.942576909813,19,967.9259652221457
12.592521244819201,34.38714236594166,7732.9736422378655,1903.6562171582661,18,506.95690940927244
13.174596043683225,2.4476367142305007,8157.769455004236,2021.931405094187,17,502.6838734843283
79.92104765607095,21.628973601584097,5232.142088800891,877.3348908023685,18,334.8186780348045
40.61620451995735,43.985824867704636,9124.335578221215,4585.911975295084,19,1061.148306038071
20.800143575410207,32.010414294126605,3326.920285148909,4489.079285362417,8,969.8136329181636
54.39067710465837,62.65270813193726,1651.0541300404286,4921.874222095629,13,1078.8483371114103
75.44945201338192,56.19443535610507,7116.450092392161,2042.113279490072,11,544.3457864471571
28.34478733723167,24.262388300675376,5439.608718468274,4102.143961705278,19,921.4416955647439
62.945690444615025,4.820165571281025,8560.399111213863,2104.020971776987,7,534.3167464990919
17.25453452447028,54.42883060713117,903.476566334678,2298.779005158815,5,522.4880090110763
14.392946299331655,58.496527239509625,8452.554794036861,4158.496998294381,5,952.8499520085617
55.16514368329258,52.87889839198028,3003.6170667673396,927.9655158876787,8,307.12917989217766
55.953985336859056,9.932896337025422,6583.071104965012,1140.539125585674,10,320.1504062202834
64.18154162734756,63.87073833356184,497.2750118747323,1607.9047899592845,5,402.8256748189962
71.71776336642623,18.03222173627198,6134.854833405647,3951.4862108752845,15,877.049256150486
92.94742675431544,46.90070459411894,7200.989722954626,1894.6251693720096,16,518.7310107305825
53.885529605601604,58.298162332814734,3750.627123605641,1822.9326309897697,10,451.08169416051396
37.4513002000059,16.612601088503986,2232.5659820951882,4994.140909013447,8,1034.6172615646217
77.59082655533982,58.3120303899781,5422.543698375096,1949.8404083424234,19,540.2962319589388
33.02074135727631,21.187857910081753,8348.5889639129,1276.4641547621557,4,365.075128081941
47.31257075997907,62.53761978781148,3303.118847136843,3134.9077070946696,14,687.8987566551438
16.668792414092607,19.438121263589426,2599.4460454606674,4019.305762177254,8,900.4860200311304
12.154813190313888,61.11302113498578,2861.459555513108,394.5587769296383,14,173.24962935252105
91.82511524762363,5.319768355345844,9496.408313874977,3113.5165441354516,12,771.8983578081151
81.05831024353749,45.974864723528405,3656.8414660691406,226.89050660711254,1,157.45381838887909
69.15780751796433,34.99089029789423,135.68197489404304,2655.3451373486137,19,628.4458524108295
44.76100027521294,31.6283787816093,7838.643958800235,1322.1082406011556,18,402.087111303632
24.73001720602189,15.85664748386208,7022.820473820363,1567.8764034822693,12,384.10055314437176
23.29714862704231,45.7469389661425,1372.825819569392,2362.125021712794,10,547.3035895151461
31.270646343990602,13.83018846967104,9850.552066435634,4639.1819306906555,1,1025.381271445547
56.68426650002024,36.27619135105563,6119.816624520601,3567.8031676099886,14,862.6874645645261
70.7406534295053,17.70121250849555,5057.716960311955,4687.3857016082575,9,1020.6038389559166
66.11677702100715,61.24852554644408,3883.9707494666213,3316.856472565454,15,773.6329599834819
33.794381240405144,3.7751340178104753,8996.860280080014,85.18334808490533,14,120.16753190602121
91.16354885637149,14.383153366896666,2515.2384660437765,1364.6467268710041,9,325.37646415494174
72.72123791914032,17.023257596021757,2929.1121121770284,4533.5742597158505,11,986.1524656247153
