cpu_usage,memory_usage,requests_per_sec,network_io,pod_count,cloud_cost,cpu_per_pod,memory_per_request,network_per_request,resource_intensity,cost_efficiency
25.455122212603552,33.198983838595666,3485.659472351051,1903.041859342116,15,467.5524701107548,1.6970081475069034,0.009524448415554259,0.5459632171293338,1961.6959653933152,131.75745114080172
25.589383337541875,2.872939123539222,9005.893642974748,4109.286060374587,11,926.6574830812316,2.3263075761401706,0.00031900655697620007,0.4562885398474729,4137.748382835668,338.7026140715049
35.860590651560706,2.431370412804055,7443.9478017385,178.0420545408299,15,147.70263833969577,2.3907060434373806,0.00032662378586752314,0.023917692504405928,216.33401560519465,201.94868476485786
54.60429668874021,16.887850467994234,9724.611385051709,558.5922571701342,13,248.96492852021947,4.200330514518478,0.0017366092894934163,0.057441087880260214,630.0844043268686,174.88956724851315
46.71532658457984,8.250046222623286,6030.807952318882,3323.799995058037,6,777.8061031967038,7.78588776409664,0.0013679835749787215,0.5511367666383765,3378.76536786524,126.39142145718557
34.75447691683357,18.133104812016725,2492.965947704048,1491.6804475867843,4,317.0772111982805,8.688619229208392,0.007273707380045366,0.5983557252198252,1544.5680293156347,69.7245817216902
62.007496051402256,12.97668426076064,3343.7847962242645,4759.361781082365,14,1056.185992953406,4.429106860814447,0.0038808371505886547,1.4233457208300433,4834.345961394528,53.06963465896765
21.856978155423555,3.768241539996191,3266.375640590474,2208.5000298569084,13,473.9198229801319,1.681306011955658,0.0011536461064579188,0.6761316740219353,2234.125249552328,142.90496400616374
34.832295125493545,58.37685707717506,3332.293843866191,2175.355860926426,10,538.7765404523819,3.4832295125493546,0.017518520218326582,0.6528103351181469,2268.5650131290945,92.99694122845537
41.14075667996379,2.5098341461112748,6762.345313806975,3406.49357544511,12,769.764707619888,3.428396389996983,0.00037114847432988035,0.5037443989276802,3450.144166271185,160.47042926075872
48.76594865844805,47.637092948899294,5354.998488095121,3849.464383415639,8,889.2176379194299,6.095743582306007,0.008895818188334308,0.7188544295527841,3945.8674250229865,107.60366540678973
76.73995671840616,11.433168989010024,3915.6993630577786,2404.015753719425,5,556.2715357241665,15.347991343681233,0.0029198280891722587,0.6139428824387896,2492.188879426841,50.3691991653846
26.972271483460577,58.5582365639752,1575.9887104142942,1109.3044634730345,2,250.34451240799984,13.486135741730289,0.03715650764311724,0.7038784327214005,1194.8349715204704,56.34110591791387
53.709927265156985,57.35334825457292,319.1777131272445,3877.877781491827,12,874.7293565333478,4.475827272096415,0.17969095552642247,12.149588213716724,3988.941057011557,5.833999953615706
60.35523835327361,42.54187107489396,2266.463308118157,1635.7388106244566,6,416.72282844661487,10.05920639221227,0.018770156535301008,0.7217142253154805,1738.6359200526242,36.94001309339269
13.948285081199806,43.67851728763752,1163.9668992899446,916.7983080045952,15,261.0865839019743,0.9298856720799871,0.037525566503895214,0.7876498108012094,974.4251103734325,77.86624973816195
61.64131241162226,2.331026802120689,7875.90580543717,3176.618940128816,18,756.9333583169247,3.4245173562012368,0.0002959693601860313,0.40333379024617355,3240.591279342559,125.73021704404617
24.49455051341978,63.06203709904333,1213.7297823574654,497.7456516022345,18,202.7875041166185,1.3608083618566544,0.051957229702772854,0.4100959363751028,585.3022392146976,47.60742032767293
15.529385403748758,56.42562142170049,7269.859549337678,4858.195741675972,10,1071.5443377285812,1.5529385403748759,0.00776158343070619,0.6682654195318779,4930.150748501422,439.8142684536184
90.65527066653333,57.4965859952657,3918.0210287832174,3180.366458840078,7,700.6454538032941,12.950752952361904,0.0146749049004267,0.811727766511701,3328.518315501877,42.747361938824426
92.07872281133754,42.87316129715406,826.4460584633821,4930.182828562692,10,1032.1147064053064,9.207872281133755,0.051876539137797426,5.965522828833404,5065.1347126711835,8.879000844677641
78.7137745898992,23.376789576581263,8146.027489372699,1727.5224462192484,5,453.8275305763088,15.742754917979841,0.002869716509928134,0.21206931212458746,1829.6130103857288,102.19096425029795
35.89217037973651,57.40621624360981,5838.342645342472,4857.46554789247,16,1086.2505575858338,2.243260648733532,0.009832621983809998,0.8319939138494218,4950.763934515816,158.25424704612269
18.30212969054263,20.074049545373924,2434.038977349373,770.5331262566867,19,223.27780732775904,0.96326998371277,0.00824721778581961,0.3165656480553915,808.9093054926033,126.1020942441376
68.15980725353333,36.888115687216576,8957.343625893413,251.43912311779084,3,176.94459620976784,22.719935751177776,0.004118198120766783,0.028070724270412493,356.4870460585407,129.51660771778376
47.41296196786611,8.183320285320708,548.0573073184594,213.27109925028267,7,67.45357601044068,6.77328028112373,0.014931504746027644,0.3891401435623179,268.86738150346946,11.32046635944791
20.3732499618062,59.16124906823051,2098.014121157853,2351.1083344661743,19,522.568112184147,1.0722763137792737,0.02819868964255616,1.1206351333653768,2430.642833496211,98.16074415014025
52.090037359457966,10.727768381815226,7545.264585278024,460.87077751904417,12,216.46016410754703,4.3408364466214975,0.0014217882302956953,0.06108079740745927,523.6885832603174,142.12204324120407
12.923024294793564,15.943601955285253,7122.841510067903,2585.231026629629,10,614.8298336236587,1.2923024294793564,0.002238376627185863,0.3629493963856264,2614.0976528797078,511.5872355930205
87.29223417669648,36.60431780394933,2963.7897678723325,1671.127492369057,5,404.42635361657074,17.458446835339295,0.01235051089005787,0.5638481887224878,1795.024044349703,33.56795527385787
31.99629843600144,49.37376601320486,714.0462659925529,1711.3635127468722,2,415.6593635741568,15.99814921800072,0.06914645221843342,2.3967123620036137,1792.7335771960784,21.64019298641919
66.31439417008846,40.399780968050536,8594.972915026943,3196.2645328985905,3,766.4535371739321,22.104798056696154,0.0047003965419620975,0.3718760448110814,3302.9787080367296,127.6840268859787
36.49544146759993,16.39230259360968,3205.606616892036,857.3351304505198,14,251.83851064523267,2.606817247685709,0.005113635125167877,0.267448640120958,910.2228745117295,85.49323574872489
54.20578180011392,2.0584686367044007,2037.5628077898257,3844.439183181669,15,852.471436608281,3.6137187866742613,0.0010102602132482247,1.8867831550929164,3900.703433618487,36.9085038079403
56.47037374417877,48.94333597906123,5209.012041373673,2931.053052904242,13,675.9162942628195,4.343874903398367,0.00939589611049437,0.5626888610784035,3036.4667626274822,90.63821412682736
25.7126287196698,63.08285420648781,9111.249272896228,4578.975912795179,17,1079.710689933785,1.5125075717452825,0.006923622910213214,0.5025629061007616,4667.771395721337,341.0839632636819
92.41469335998748,52.2146134589776,531.1111206494159,1855.961236149241,4,454.1860302541599,23.10367333999687,0.09831203194377142,3.4944876203681545,2000.590542968206,5.685520141919214
75.88628998569473,30.53281032571015,7681.4604715057885,4914.439210732271,19,1133.9081609660973,3.994015262404986,0.003974870461023779,0.6397792749129253,5020.858311043676,99.90676456017037
89.85741003295607,58.033570206744606,5767.484956593218,2900.3468512344148,15,697.6513761923625,5.990494002197071,0.010062197065707532,0.5028789625049345,3048.2378314741154,63.47842134726512
86.06032478635015,27.410555733337706,4311.946253862988,4868.339683128293,15,1076.661265567957,5.737354985756677,0.006356887150154325,1.129035334975904,4981.81056364798,49.528258301869336
60.82149819894224,34.545913223094985,7466.396396640094,183.95023753322087,9,168.75315045914826,6.757944244326915,0.00462685228427475,0.02463708431231955,279.3176489552581,120.77346253585041
88.35930997696494,31.58204557853236,9661.66180197216,3653.482795941321,3,833.4744351873587,29.45310332565498,0.003268800567215648,0.378142277262858,3773.4241514968185,108.12149069260659
17.521862674413157,29.752680105262545,2369.141490510641,4092.276545249045,2,839.2264029078456,8.760931337206578,0.012558422628802007,1.7273246708312902,4139.55108802872,127.91054183678123
26.65854330562734,50.06182769622215,1522.1089142139842,313.2077690486135,7,164.361857710364,3.8083633293753345,0.03288978024419103,0.20577224541803155,389.92814005046296,55.032143139089314
13.844319557395735,34.6596722507085,9137.529277704702,2915.8998368804164,9,723.7301966994015,1.5382577285995263,0.0037931120325137638,0.3191125027632059,2964.4038286885207,615.5573007152223
37.653078114877474,21.6364615655634,6722.635466827307,4019.614353267769,5,932.9327907533976,7.530615622975494,0.0032184493227883667,0.5979224030668426,4078.90389294821,173.9223832794776
43.03756962360597,18.005806394825655,4436.061613463463,2827.14168985421,17,683.029482220129,2.531621742565057,0.004058962197499234,0.6373089321559072,2888.1850658726416,100.73357025328549
33.06466770078116,4.34033365198087,5775.269745616402,365.87727250705984,3,156.8973919572834,11.021555900260386,0.0007515378230212208,0.06335241272232718,403.2822738598219,169.53841429910577
80.44268827791399,38.15810003674885,7481.577661244816,3482.563842446641,9,826.3588168246549,8.938076475323776,0.005100274536266719,0.46548522252019203,3601.1646307613037,91.86309808088329
40.32403276895509,16.25760775486412,7753.0157971866,349.95472763287773,8,191.37139469425645,5.0405040961193865,0.00209693984639676,0.04513788399088115,406.53636815669694,187.61517881214866
33.879433323427364,11.184303165015752,9206.95239010775,4096.4710303313705,9,974.1189953641348,3.764381480380818,0.0012147671336969802,0.44493235728391,4141.534766819814,263.9650794992631
56.12916706845112,42.53745775731601,4325.743610066665,263.01920736813724,17,184.47953503683604,3.301715709908889,0.00983355963546357,0.06080323548442665,361.6858321939044,75.71865357118962
21.978559122854826,44.234973984936026,3004.7680091920106,730.1170360013355,8,224.11834811844724,2.747319890356853,0.014721593763516843,0.2429861585878857,796.3305691091264,130.76398712064685
78.18674336409337,48.63360331997529,6432.676241219435,1411.782573090179,14,419.009160315453,5.584767383149527,0.007560399668234489,0.21947048477952766,1538.6029197742478,81.23425674475057
16.33680471278052,33.221767572992675,4215.706202867351,3185.15572169096,16,742.6666033166132,1.0210502945487825,0.007880475055495231,0.7555449949345492,3234.714293976733,243.16512025768935
93.88538961104398,57.431385522640966,5986.524694094882,4882.977543174965,18,1118.7012130747642,5.215854978391332,0.009593443351080031,0.815661471837165,5034.29431830865,63.09216538641997
75.64080539021587,60.05325071069012,4257.859404713907,633.2231204686753,17,265.91157332157303,4.449459140600934,0.014104094335337785,0.1487186542062966,768.9171765695813,55.556036800958175
26.890832930404656,52.05699826713435,1614.6582881139277,756.4029626088961,7,201.56381459568607,3.8415475614863794,0.032240257056458554,0.46846008729961414,835.3507938064351,57.89207845254915
10.469379955506204,41.40679588450761,4747.324841423689,1875.9084636698528,15,469.4207353274046,0.6979586637004136,0.008722132415124558,0.3951506430108291,1927.7846395098666,413.91294558557195
79.3142214186609,20.830699122653694,6940.086437216225,4189.284731888835,7,934.9133174125244,11.3306030598087,0.003001504276798202,0.6036358148831964,4289.42965243015,86.41167547449703
70.08287422704745,62.94258514045372,8012.909695909733,2362.79321611653,2,600.3886341388579,35.04143711352373,0.007855147197351215,0.2948733114167804,2495.8186754840312,112.72630409281865
71.96560928348393,18.996442365900176,4983.930140285814,1641.9724712663171,2,399.647146454392,35.982804641741964,0.003811538651464883,0.32945334807043564,1732.9345229157013,68.30519458725259
75.55797946830539,14.564729163406726,1735.8551130829692,2827.958969433864,7,660.7384112619795,10.79399706690077,0.008390521221289608,1.629144591688451,2918.081678065576,22.673732054300157
16.29379539739768,29.41355505476813,4205.408325529373,1339.5898273564626,19,349.67704972863385,0.8575681788104043,0.006994220959760329,0.3185397763219191,1385.2971778086285,243.17440034951437
40.469586926263176,5.524115384168084,7884.309895532812,2035.7415408752288,6,520.5910468124946,6.744931154377196,0.000700646658662923,0.2582016140726107,2081.7352431856602,190.12270147643034
19.848870059636027,62.66665680965103,4187.306779109022,1696.395488698607,12,423.5025085664564,1.654072504969669,0.014965862334783432,0.4051280639770959,1778.911015567894,200.8409456786706
83.36379119942545,38.482880497818336,6995.654856681801,4030.498060952497,15,951.2446590995768,5.5575860799616965,0.005500968999501449,0.5761430693086329,4152.344732649741,82.9224808086795
62.98034078034242,36.53102968317887,5121.415448613089,4625.065845868104,13,1045.1852487745316,4.844641598487878,0.007132994784297708,0.903083511243088,4724.577216331625,80.04670475569918
38.12633211247518,42.65936935378264,2488.108938583028,3809.8823511767137,7,796.6030704533329,5.44661887321074,0.01714529805840296,1.5312361497107247,3890.6680526429714,63.59167354176064
15.402459774312009,32.81546616218681,7981.890029428436,2223.4637013484185,7,531.5860818109111,2.2003513963302868,0.004111240074869416,0.27856355990257053,2271.6816272849173,486.6276241036069
36.433497345831285,3.987938059861578,933.7131952998016,2546.4581386084856,15,542.4593140836157,2.428899823055419,0.0042710524815718276,2.727238033506483,2586.8795740141786,24.943253008759623
37.6405823722735,39.9632999081046,5296.413799275991,669.1147849507066,4,199.99618216766487,9.410145593068375,0.007545350764241175,0.12633355517693373,746.7186672310847,137.06868463443308
72.01652515873545,46.4027803712987,2168.021239009709,3746.980320115962,3,823.5643281854699,24.00550838624515,0.021403286801975323,1.7282950243732285,3865.3996256459964,29.692199598604624
64.19238506519312,27.838441758691296,763.949722559619,3002.554613005468,1,648.1789604006907,64.19238506519312,0.03644014905250361,3.9303039510838325,3094.5854398293527,11.718388916062215
85.41308311898776,48.95232546841396,5079.045977124164,4517.07798088031,7,997.0447045098564,12.20186901699825,0.009638094573054356,0.8893555996982628,4651.443389467711,58.77635415612353
50.13826863876569,16.07408055898208,5045.665343755743,1043.0251606970082,9,302.6241751867309,5.570918737640632,0.0031857207055704826,0.2067170709186654,1109.237509894756,98.66711326106267
20.16551090475564,15.71914864610341,7098.318926589636,3810.64430356643,1,840.5397052982331,20.16551090475564,0.002214488924584799,0.5368375728078537,3846.528963117289,335.3719623651857
70.62580691395458,12.007853236629586,7473.031861213858,3439.124725509989,5,797.7574117352599,14.125161382790916,0.0016068248415950321,0.46020474546074874,3521.758385660573,104.33434795633578
74.66672913243629,25.063675106928034,7305.135738059678,1365.9353923582732,15,398.601826353328,4.977781942162419,0.0034309663783995904,0.18698289002923857,1465.6657965976376,96.54356441486729
57.70856179340718,54.51474619412318,4154.631455875875,3353.524265727084,4,774.5742439885023,14.427140448351794,0.013121439716878675,0.8071773155677169,3465.7475737146146,70.76704536717895
75.53221029613768,53.33054785324199,6353.72889354297,4625.648233854416,10,1090.6904578605286,7.553221029613768,0.0083935825318955,0.7280210269209424,4754.510992003795,83.02032397806785
51.97262569097321,25.73510089373724,5811.757902175207,4596.258138952238,2,1025.315229278732,25.986312845486605,0.004428109588684894,0.7908550590574265,4673.9658655369485,109.71247557331407
54.432290497469495,38.52536163077467,4273.461385557504,3612.1515438549,7,842.6251075647655,7.7760414996385,0.009015025094405703,0.8452519440242159,3705.109195983144,77.09335744934786
46.34098656047672,46.690611621444766,6012.405672441333,287.96190704359753,19,164.90754424987242,2.4389992926566695,0.007765712123427972,0.04789462367177077,380.993505225519,127.00212034577397
12.160625773248093,16.954820026937426,9477.753979392,4367.708469734799,6,978.9306494408602,2.0267709622080154,0.0017889069566274056,0.4608379241782121,4396.823915534985,720.1598269481722
19.17077129443088,12.42474732547432,2009.648062445636,3306.0041046724727,15,734.5656232659777,1.2780514196287254,0.0061825488540287275,1.645066201616038,3337.599623292378,99.63169147629455
12.671480783372411,62.26995157916328,9067.14374827671,1586.6495532545357,12,497.1036516559364,1.055956731947701,0.006867647994551562,0.1749889046984716,1661.5909856170715,663.2159231284143
64.09488495742133,40.28855341899634,629.2095884336638,976.8892904432116,11,276.051504707835,5.826807723401939,0.06403041873422415,1.55256580382866,1081.2727288196293,9.66603733680812
36.72025839148777,62.84777475368716,3153.0532077264406,625.2091218367196,3,184.487839631421,12.240086130495923,0.019932354645865475,0.19828689230637395,724.7771549818946,83.59044561683018
53.22850874899974,22.940871202198203,2952.6379612541296,298.67265132591683,17,142.00675140714606,3.131088749941161,0.007769618728485796,0.101154511743477,374.84203127711476,54.44807591742216
87.1431502837179,45.58796539839615,6301.014568020966,3782.811077356245,7,889.1773776675349,12.449021469102558,0.007235019837878981,0.6003495209414119,3915.542193038359,71.48615119540277
31.18983947765437,15.801425465556738,1399.127022595174,1217.4228447692128,18,307.44031332325403,1.7327688598696873,0.011293774768389098,0.8701303206274105,1264.4141097124239,43.46486485483792
44.88254845802853,18.1944106189826,8835.241357213563,170.0520334141126,17,162.94934094749058,2.640149909295796,0.0020592997840548763,0.019247016186521384,233.12899249112374,192.56213209899792
74.22184677615914,33.737931518716685,8302.658943803908,2016.489726617847,16,551.6549656869261,4.638865423509946,0.004063509262161679,0.24287276404659605,2124.4495049127227,110.3756328731264
29.44784406678791,21.81632378150041,6555.45161488425,2438.905048932077,2,576.789320670853,14.723922033393954,0.003327966563274775,0.37204226225917175,2490.1692167803653,215.30101114892557
16.543292335447404,12.392536958116237,4638.296934742758,887.6896429556282,5,223.381728008694,3.3086584670894807,0.002671786031051833,0.19138266813115531,916.6254722491918,264.3914748756005
34.628873497670284,18.29860352333821,9336.264817206576,268.0392640046214,13,212.1986462346949,2.663759499820791,0.0019599490675986605,0.028709475282945016,320.96674102562986,262.0420995858053
23.70380941659037,4.216400456883608,8324.390891733503,986.1711413354408,11,302.9051837866613,2.1548917651445794,0.0005065115888623977,0.11846766378003144,1014.0913512089147,336.96790447804705
89.02430044911871,45.674264531604166,5043.219966004324,3411.558671091043,1,782.8368317525736,89.02430044911871,0.009056567994156177,0.6764643807107179,3546.257236071766,56.02065154457631
78.69023226297544,32.51123273932342,7048.546209097681,457.1062023934717,3,228.47044269270523,26.230077420991815,0.004612473519342273,0.06485113225241777,568.3076673957705,88.44931190359296
63.83931930338599,7.843070117080589,5712.6065265788775,2797.43330125712,18,673.1860830446496,3.5466288501881107,0.0013729407198954393,0.4896947283593897,2869.115690677587,88.10404840694491
84.074150165956,12.645027573966455,5920.628160043819,774.739340145425,4,273.306085035125,21.018537541489,0.0021357577662625697,0.13085424708375726,871.4585178853474,69.59373850334468
78.31212653642473,8.357141362983928,3376.6630874309653,1018.661409223076,9,262.5871041430097,8.70134739293608,0.0024749704505883092,0.3016769463956484,1105.3306771224848,42.57436075529012
25.858455005313047,39.98075411310434,4674.637585786478,1995.7355221701584,11,504.3005121423682,2.3507686368466407,0.008552695985388959,0.4269283950991869,2061.574731288576,174.0471514412038
85.86751487164811,7.841042543974615,873.4021648184677,549.0854134659701,17,199.0183271891395,5.051030286567536,0.008977585423782797,0.6286742071220933,642.7939708815928,10.054416384640115
55.84409056283031,48.7655046481834,3637.7520474794655,907.3573387719536,11,264.3876077525452,5.076735505711846,0.013405395423245562,0.24942803328243482,1011.9669339829672,63.99525458954478
78.63241318894532,3.271676997864253,6988.702302085304,1777.314436684203,3,453.00808096598126,26.21080439631511,0.0004681379827679944,0.25431251180263953,1859.2185268710125,87.76203083916444
86.16776049349693,17.461298855745312,9536.838702011244,1681.861577216916,19,501.16816834680577,4.5351452891314175,0.001830931548843629,0.17635420182394662,1785.4906365661582,109.40786648663219
37.03029537260843,57.221333905298245,9634.3347163539,3758.893854094873,11,914.0346578899396,3.366390488418948,0.005939313464807,0.39015603721077907,3853.14548337278,253.33315510594466
19.354413584852523,46.54894172357925,5601.656404336428,420.1724103758006,14,206.62787340256517,1.3824581132037517,0.008309853079804069,0.07500860103638832,486.07576568423235,275.2059832617877
29.374488816065043,6.524036641392638,6105.560292914863,4309.2311415484,6,928.7520722318984,4.89574813601084,0.0010685402040765026,0.7057879923893315,4345.129667005857,201.00948298710583
46.30416203323178,52.90981847808114,1938.6397364595784,4090.3492451603015,19,914.60130707964,2.437061159643778,0.02729223871925125,2.109906842531899,4189.563225671614,40.98243480346738
79.53125510341191,32.568177535492694,6983.550270125954,3841.658616475095,15,940.13705476654,5.3020836735607935,0.004663555967344,0.5501010901158456,3953.7580491139997,86.71850775401708
83.16209957678919,54.50054768446741,799.5220474764237,1581.393194192506,11,419.550298861032,7.560190870617199,0.0681664099901817,1.9779231844624496,1719.0558414537625,9.499787332978103
10.590931095151207,39.24586601592439,2918.388289414501,4123.264838426898,18,928.513939820909,0.5883850608417337,0.01344778765672681,1.4128568338156688,4173.101635537973,251.7820411024046
53.413520719093086,44.27364798603724,6716.797138125878,954.87029743194,4,300.4473191177007,13.353380179773271,0.006591482082245897,0.14216155078019346,1052.5574661370704,123.43985556091815
45.47993526764621,63.59709674453391,3172.070302280544,665.8255689823898,19,290.9049622663867,2.393680803560327,0.020049081730253927,0.20990252596346864,774.9026009945699,68.24601376948478
28.87916389001207,16.404803847289127,593.4840537330978,272.5338507729624,3,103.90404555269686,9.626387963337356,0.027641524223103578,0.45921006480070753,317.8178185102636,19.862806600538313
20.18855622336304,40.68462563520608,8335.517052574542,4699.586296877601,12,1074.4196869444663,1.6823796852802533,0.0048808760606686135,0.5638026132315412,4760.45947873617,393.39712270643474
38.69728956930838,30.5399261835587,3172.267070632174,1574.653943641105,4,385.9408237089286,9.674322392327095,0.009627161113352494,0.4963812656944125,1643.891159393972,79.91142733041364
90.14732483256412,4.446021081206869,724.7417261009164,4592.208506880635,12,969.779333532728,7.512277069380343,0.00613462826975107,6.336337955296911,4686.801852794406,7.951321966193225
37.472249221764194,2.897179773177632,840.4028285783653,1399.437129520682,1,310.84915266620425,37.472249221764194,0.003447370326059627,1.6651980240094924,1439.806558515624,21.84439032233498
54.09720284818612,9.392171824707235,2592.4121080086607,4542.4514987149305,16,999.2011682644204,3.3810751780116326,0.0036229470598799786,1.7522104161919596,4605.940873387824,47.051610136212325
69.75661150609011,42.243687913389984,1862.35787749311,4524.448811588137,2,983.6143301920224,34.878305753045055,0.02268290559183691,2.4294196439185063,4636.449111007617,26.320619908894514
40.90851620223999,37.16411145063032,7765.571166023494,4622.196422803028,3,1035.335928963019,13.636172067413328,0.004785753765702839,0.5952165428637635,4700.269050455899,185.29816537881692
92.60147703128166,36.3126327921511,3284.672062003641,2505.959524456759,16,582.501398264295,5.787592314455104,0.011055177535744769,0.7629253323170809,2634.8736342801917,35.09209647307063
91.80802007007944,3.9751192767521255,8066.488271894342,4336.434119654516,10,1002.317439232843,9.180802007007944,0.0004927942795878639,0.5375863663948702,4432.217259001347,86.91585345537301
31.401495145155952,31.09678577432044,1821.0753784492128,4756.291186028235,9,1026.5737025394585,3.489055016128439,0.01707605634688322,2.61180357623559,4818.789466947711,56.20343660966723
52.266123000852765,59.32661470623677,4979.50387748643,1656.8538623910383,14,434.93788869934224,3.7332945000609117,0.011914161765084086,0.3327347268233056,1768.4466000981279,93.4835050301429
35.57465633442542,26.65069589726009,6911.567622175975,2123.428308128648,8,531.9824311365395,4.4468320418031775,0.003855955313487858,0.30722817517050166,2185.6536603603336,188.97149870607402
34.211442022084746,40.745193126884296,6554.709453271963,3610.238927311933,2,849.0602256699816,17.105721011042373,0.006216170742174577,0.5507855005700951,3685.195562460902,186.15282637844894
13.135390525135287,50.3487578886349,6051.1811583096605,1536.781117530339,11,394.9135300296216,1.1941264113759351,0.008320484310653053,0.25396382579291743,1600.2652659441092,428.0872995726268
61.81296838829123,50.60336730679703,9255.733859118582,3781.356079117662,2,890.9994415888349,30.906484194145616,0.0054672452856824,0.40854200614166736,3893.77241481275,147.35386810415275
52.72771697445322,34.19536510850682,2362.398962296769,415.76611880699295,15,199.43599398972265,3.515181131630215,0.014474847667246452,0.17599318550444049,502.689200889953,43.96983708464769
14.375693856249097,55.19302061494485,4987.820124174843,2641.317002228284,18,649.2051272340277,0.7986496586805054,0.011065559551242974,0.529553379326254,2710.8857166994776,324.39642534555657
33.68494946011197,26.265441788552312,8851.526245716846,655.4517462145387,5,242.3235808675812,6.736989892022395,0.0029673347916989866,0.07404957382707919,715.402137463203,255.19789947787547
87.20260030716557,57.0989793166575,871.1482793920546,1501.9512083615484,7,377.6713623545005,12.457514329595082,0.06554450105383319,1.7241051195207664,1646.2527879853715,9.876673435457466
30.36276070669265,16.89408431652381,653.2938557054449,1330.1956928080365,19,344.64629013449706,1.59804003719435,0.025859854901407433,2.03613684897075,1377.452537831253,20.830240737258674
22.31606412775396,19.37341723341541,2409.692646827085,4202.713764135197,19,914.9510964466692,1.174529690934419,0.008039787671230592,1.7440870600941731,4244.403245496367,103.34903153567586
51.603484623592855,5.293478700338068,6366.910073426383,1007.9104142606776,16,327.33061062242774,3.2252177889745535,0.0008314046592917178,0.15830448406478997,1064.8073775846085,121.0358994082837
93.78028859940106,51.32607386562154,2672.8083018530883,4051.817204787639,19,933.5884506622048,4.935804663126372,0.01920305089969849,1.515940070216958,4196.923567252662,28.200043926327297
30.57469807847753,27.857424646427745,1983.37484970711,3980.103712244214,17,879.2971808996439,1.798511651675149,0.014045466317444492,2.006732974773763,4038.535834969119,62.81532272383154
67.13152152949968,16.20523006250674,4642.142922047092,2519.471125008288,13,617.7885559323944,5.1639631945768985,0.0034908942560864884,0.5427388099238555,2602.807876600294,68.13502499040962
74.73766730294099,16.37099721222794,6174.620880817173,1207.5241152008416,8,343.96126898587045,9.342208412867624,0.0026513364185788424,0.1955624707182076,1298.6327797160106,81.52642008525928
30.19919123935397,57.88679635621246,2560.7212994657298,1173.1368827833023,11,301.34753004378445,2.7453810217594516,0.022605660509907886,0.45812751392666834,1261.2228703788687,82.07652819652878
71.89838963200806,53.702829228584285,3076.8427485650463,2351.3770032234465,18,594.9526717431764,3.9943549795560034,0.017453875162658145,0.7642174772565362,2476.978222084039,42.20728007980677
41.26156628113653,36.318914892145365,6174.237117633988,93.60458659790574,11,130.35313357079926,3.751051480103321,0.005882332375673811,0.01516051049133916,171.18506777118762,146.0957948543867
63.74599560045426,40.19886962577471,9462.81037769558,2680.1862353262627,9,678.9263598169644,7.082888400050473,0.004248089945934655,0.2832336407843092,2784.1311005524917,146.152828293665
